SessionID,UserID,GameID,StartTime,EndTime,Score
403,114,9,2024-05-14 06:18:48,2024-05-14 06:39:48,1371
404,115,10,2024-06-25 00:11:54,2024-06-25 00:58:54,832
405,115,19,2024-05-01 16:19:12,2024-05-01 16:46:12,7495
406,115,22,2024-10-12 19:51:06,2024-10-12 20:17:06,945
407,115,20,2024-12-08 13:57:08,2024-12-08 14:21:08,892
408,115,8,2024-04-29 02:38:01,2024-04-29 03:25:01,1151
409,116,12,2024-09-10 12:02:22,2024-09-10 12:45:22,232
410,116,17,2024-12-29 03:36:14,2024-12-29 04:29:14,174
411,116,15,2024-08-01 02:43:38,2024-08-01 03:30:38,201
412,116,1,2024-08-24 15:48:25,2024-08-24 16:16:25,1342
413,116,5,2025-01-22 09:42:56,2025-01-22 10:04:56,335
414,117,3,2025-03-30 23:07:05,2025-03-30 23:56:05,1441
415,117,22,2024-07-31 07:10:55,2024-07-31 07:25:55,166
416,117,16,2025-03-28 10:57:48,2025-03-28 11:37:48,429
417,118,14,2024-11-21 18:40:04,2024-11-21 18:57:04,875
418,118,13,2025-04-02 14:04:03,2025-04-02 14:39:03,843
419,118,2,2025-03-18 23:26:27,2025-03-18 23:36:27,883
420,118,2,2024-12-13 11:40:46,2024-12-13 11:56:46,746
421,118,11,2024-08-01 17:40:28,2024-08-01 18:07:28,3130
422,119,16,2025-03-30 20:14:43,2025-03-30 20:45:43,4087
423,119,5,2024-05-05 13:01:21,2024-05-05 13:14:21,692
424,119,6,2024-09-05 06:44:25,2024-09-05 07:00:25,468
425,119,18,2024-08-22 07:47:22,2024-08-22 08:41:22,908
426,120,22,2024-06-13 11:01:45,2024-06-13 11:21:45,3002
427,120,15,2025-01-29 21:41:58,2025-01-29 22:37:58,430
428,120,18,2024-09-19 20:19:22,2024-09-19 20:44:22,518
429,121,4,2024-08-28 22:44:39,2024-08-28 23:06:39,5019
430,121,5,2025-04-08 11:07:44,2025-04-08 11:28:44,801
431,122,21,2024-08-11 13:08:39,2024-08-11 13:43:39,8471
432,122,12,2025-02-27 18:20:42,2025-02-27 19:07:42,1300
433,122,11,2025-01-07 10:12:11,2025-01-07 10:42:11,1541
434,123,3,2024-11-06 00:18:51,2024-11-06 00:59:51,3724
435,123,6,2025-02-20 04:27:30,2025-02-20 04:47:30,1034
436,123,8,2025-03-28 06:15:22,2025-03-28 06:57:22,913
437,123,11,2024-08-11 18:47:27,2024-08-11 19:22:27,1018
438,124,4,2024-12-25 14:33:23,2024-12-25 15:30:23,866
439,124,6,2025-04-17 08:23:28,2025-04-17 08:40:28,1111
440,124,18,2024-05-23 14:11:50,2024-05-23 14:25:50,1714
441,124,3,2025-03-17 05:55:33,2025-03-17 06:34:33,7004
442,124,19,2024-09-10 23:28:10,2024-09-10 23:59:10,712
443,125,7,2024-08-19 10:54:49,2024-08-19 11:41:49,2439
444,125,10,2024-10-12 18:20:29,2024-10-12 19:09:29,2645
445,125,18,2024-10-31 12:37:17,2024-10-31 13:32:17,9998
446,126,5,2024-09-08 06:11:42,2024-09-08 06:45:42,2172
447,126,14,2024-08-19 17:28:17,2024-08-19 17:59:17,538
448,126,10,2024-06-04 00:25:57,2024-06-04 01:13:57,504
449,126,8,2025-03-21 19:51:13,2025-03-21 20:50:13,457
450,127,21,2025-03-09 18:08:19,2025-03-09 18:33:19,1124
451,127,10,2024-07-19 01:26:51,2024-07-19 02:14:51,7638
452,128,13,2024-09-03 20:02:43,2024-09-03 20:52:43,1197
453,128,4,2024-10-30 12:07:41,2024-10-30 12:41:41,9159
454,128,13,2024-07-24 15:26:07,2024-07-24 15:47:07,1043
455,128,15,2024-10-05 10:39:18,2024-10-05 11:26:18,2643
456,129,2,2024-12-07 11:49:51,2024-12-07 12:36:51,573
457,129,16,2025-03-11 00:25:26,2025-03-11 00:52:26,2393
458,129,7,2025-02-04 02:49:49,2025-02-04 03:27:49,486
459,129,20,2025-03-09 11:56:41,2025-03-09 12:17:41,457
460,129,18,2025-02-06 10:28:02,2025-02-06 10:35:02,641
461,130,2,2025-01-24 14:51:10,2025-01-24 15:39:10,2579
462,130,4,2024-07-09 01:09:45,2024-07-09 01:30:45,9789
463,131,4,2024-08-23 06:49:39,2024-08-23 07:07:39,412
464,131,6,2024-10-14 04:58:40,2024-10-14 05:54:40,597
465,131,2,2024-11-03 05:04:45,2024-11-03 05:15:45,3036
466,132,10,2024-07-04 22:27:45,2024-07-04 23:24:45,358
467,132,3,2024-11-26 18:39:17,2024-11-26 19:16:17,2144
468,132,19,2024-11-25 08:27:23,2024-11-25 09:26:23,254
469,133,8,2024-09-10 17:49:27,2024-09-10 18:10:27,1193
470,133,21,2024-11-07 22:21:30,2024-11-07 22:36:30,560
471,133,22,2024-10-06 00:59:05,2024-10-06 01:59:05,4629
472,133,5,2025-04-13 13:29:37,2025-04-13 14:22:37,1159
473,134,6,2025-04-18 14:30:17,2025-04-18 15:02:17,2062
474,134,21,2024-05-04 20:54:46,2024-05-04 21:20:46,543
475,134,10,2024-10-26 00:01:46,2024-10-26 00:16:46,481
476,134,3,2025-04-13 12:02:02,2025-04-13 12:36:02,430
477,135,14,2024-09-17 03:47:14,2024-09-17 04:14:14,7760
478,135,10,2024-12-29 08:06:06,2024-12-29 08:27:06,1190
479,135,8,2025-01-07 06:05:22,2025-01-07 06:57:22,2170
480,135,3,2024-06-14 03:06:08,2024-06-14 03:27:08,1773
481,136,15,2024-12-18 03:17:02,2024-12-18 03:25:02,1464
482,136,21,2024-09-02 01:35:03,2024-09-02 01:45:03,761
483,136,21,2024-08-08 23:44:17,2024-08-09 00:35:17,1189
484,136,16,2025-03-09 10:24:17,2025-03-09 11:18:17,5652
485,136,15,2024-09-26 08:50:54,2024-09-26 09:43:54,1235
486,137,2,2024-06-29 18:16:10,2024-06-29 18:40:10,6768
487,137,4,2024-08-24 00:28:50,2024-08-24 00:50:50,1605
488,138,19,2024-05-10 02:18:05,2024-05-10 03:16:05,9721
489,138,2,2025-04-02 17:37:10,2025-04-02 18:01:10,2065
490,138,1,2024-07-01 08:58:44,2024-07-01 09:50:44,2210
491,139,14,2024-05-08 17:36:11,2024-05-08 18:24:11,802
492,139,18,2025-01-24 01:20:06,2025-01-24 01:32:06,583
493,139,14,2024-10-30 06:49:57,2024-10-30 07:49:57,787
494,139,21,2024-09-11 11:01:20,2024-09-11 11:12:20,4089
495,139,3,2024-06-27 19:36:18,2024-06-27 20:20:18,1161
496,140,1,2025-04-19 20:29:56,2025-04-19 21:24:56,1257
497,140,11,2024-05-04 12:29:53,2024-05-04 13:18:53,1878
498,140,21,2024-08-07 03:17:51,2024-08-07 03:59:51,2009
499,140,15,2025-02-24 15:20:46,2025-02-24 15:35:46,1236
500,140,5,2025-03-03 12:57:27,2025-03-03 13:37:27,7887
501,141,18,2024-10-18 08:43:06,2024-10-18 08:58:06,231
502,141,17,2024-08-08 00:26:22,2024-08-08 01:06:22,421
503,141,15,2024-07-15 05:15:23,2024-07-15 05:44:23,1597
504,141,22,2024-09-23 15:40:04,2024-09-23 16:02:04,478
505,141,16,2024-05-14 01:37:40,2024-05-14 01:56:40,467
506,142,14,2024-08-01 03:12:02,2024-08-01 03:25:02,1704
507,142,7,2024-09-25 08:31:10,2024-09-25 08:55:10,1108
508,142,15,2024-05-31 05:20:55,2024-05-31 05:48:55,1424
509,142,4,2024-06-19 01:30:38,2024-06-19 02:30:38,584
510,142,21,2024-11-05 16:22:07,2024-11-05 17:01:07,5836
511,143,18,2024-11-14 08:09:57,2024-11-14 08:24:57,1116
512,143,16,2024-08-05 06:20:37,2024-08-05 07:05:37,4838
513,143,4,2025-02-27 06:17:21,2025-02-27 06:55:21,1346
514,144,18,2025-02-12 14:46:33,2025-02-12 15:07:33,1882
515,144,2,2024-05-19 17:24:37,2024-05-19 17:41:37,1417
516,144,15,2025-02-20 18:00:01,2025-02-20 18:22:01,1345
517,144,15,2024-10-04 04:30:57,2024-10-04 05:10:57,6535
518,145,16,2024-07-20 06:32:17,2024-07-20 07:20:17,379
519,145,14,2024-06-04 00:08:58,2024-06-04 00:40:58,377
520,145,3,2025-03-13 15:20:35,2025-03-13 16:20:35,1935
521,146,4,2024-09-02 15:29:30,2024-09-02 15:40:30,5286
522,146,10,2024-07-23 22:06:58,2024-07-23 22:21:58,695
523,146,18,2025-04-23 15:33:01,2025-04-23 16:25:01,1474
524,146,2,2024-09-28 15:05:56,2024-09-28 15:38:56,1114
525,147,20,2024-08-08 12:47:53,2024-08-08 13:10:53,6889
526,147,17,2025-04-19 09:36:22,2025-04-19 09:57:22,1308
527,147,5,2024-09-14 15:40:09,2024-09-14 16:31:09,754
528,148,7,2024-12-04 23:02:00,2024-12-04 23:32:00,2108
529,148,6,2024-06-30 18:58:17,2024-06-30 19:46:17,9895
530,148,10,2025-01-06 02:31:03,2025-01-06 02:44:03,1284
531,149,12,2024-06-26 03:52:10,2024-06-26 04:07:10,9446
532,149,19,2024-06-03 13:33:53,2024-06-03 14:25:53,1439
533,150,4,2025-04-21 13:07:59,2025-04-21 13:39:59,940
534,150,22,2024-06-01 18:32:22,2024-06-01 19:16:22,1526
535,150,22,2024-07-24 00:33:44,2024-07-24 01:10:44,7461
536,151,22,2024-05-05 16:12:07,2024-05-05 16:48:07,7078
537,151,7,2025-01-21 22:29:13,2025-01-21 22:47:13,1334
538,151,20,2024-09-03 19:54:29,2024-09-03 20:03:29,1771
539,152,1,2024-07-14 09:05:49,2024-07-14 09:32:49,9437
540,152,9,2024-09-07 15:28:20,2024-09-07 16:16:20,2421
541,153,16,2024-06-29 17:24:18,2024-06-29 18:12:18,788
542,153,21,2024-12-08 18:30:13,2024-12-08 19:10:13,822
543,153,22,2024-11-15 12:06:05,2024-11-15 12:19:05,1273
544,153,16,2024-07-04 11:37:41,2024-07-04 12:23:41,5521
545,154,20,2024-04-30 12:41:56,2024-04-30 13:01:56,428
546,154,5,2025-02-22 00:35:27,2025-02-22 00:43:27,713
547,154,22,2024-08-01 09:16:33,2024-08-01 10:11:33,460
548,154,22,2024-08-03 05:00:17,2024-08-03 05:49:17,1032
549,154,13,2024-05-30 10:16:26,2024-05-30 11:01:26,3471
550,155,22,2025-03-02 21:00:55,2025-03-02 21:35:55,1073
551,155,7,2024-09-03 17:14:07,2024-09-03 17:48:07,6042
552,155,3,2024-09-15 21:30:35,2024-09-15 21:36:35,1260
553,155,2,2024-08-24 17:08:06,2024-08-24 17:30:06,705
554,156,12,2025-04-17 21:15:23,2025-04-17 22:07:23,7560
555,156,18,2024-10-03 23:00:24,2024-10-03 23:31:24,2205
556,156,11,2025-01-16 22:36:13,2025-01-16 22:51:13,1208
557,157,12,2025-04-24 20:56:14,2025-04-24 21:38:14,3166
558,157,14,2024-12-25 23:48:02,2024-12-26 00:25:02,925
559,157,11,2024-07-25 18:21:25,2024-07-25 18:44:25,668
560,158,18,2024-10-17 00:22:55,2024-10-17 01:08:55,164
561,158,20,2024-11-07 18:17:14,2024-11-07 18:44:14,212
562,158,14,2025-03-31 13:33:37,2025-03-31 14:07:37,1351
563,159,15,2024-10-15 08:45:51,2024-10-15 09:41:51,1057
564,159,4,2024-09-27 14:28:51,2024-09-27 15:06:51,106
565,159,17,2024-12-17 22:13:57,2024-12-17 22:48:57,151
566,159,3,2025-01-17 09:33:38,2025-01-17 10:29:38,107
567,160,16,2024-06-23 06:11:12,2024-06-23 07:01:12,6249
568,160,14,2025-04-25 04:30:04,2025-04-25 04:38:04,1211
569,161,21,2025-02-21 00:51:19,2025-02-21 01:31:19,177
570,161,8,2025-01-22 02:03:18,2025-01-22 02:46:18,309
571,161,13,2025-02-10 21:08:48,2025-02-10 21:58:48,121
572,161,16,2025-03-07 23:15:19,2025-03-07 23:49:19,1123
573,161,5,2024-05-06 02:39:20,2024-05-06 02:45:20,312
574,162,9,2025-03-13 04:36:40,2025-03-13 04:51:40,799
575,162,2,2024-12-11 02:10:21,2024-12-11 02:23:21,904
576,162,9,2024-07-28 12:43:52,2024-07-28 13:35:52,5004
577,163,9,2024-07-11 06:17:46,2024-07-11 07:08:46,912
578,163,18,2024-07-11 16:24:38,2024-07-11 16:56:38,4008
579,163,13,2024-09-23 12:43:03,2024-09-23 13:15:03,958
580,163,7,2025-02-17 20:08:42,2025-02-17 20:18:42,1042
581,163,4,2024-10-21 10:22:08,2024-10-21 10:40:08,992
582,164,4,2025-01-17 18:51:58,2025-01-17 19:39:58,937
583,164,16,2024-09-20 00:45:42,2024-09-20 01:24:42,1242
584,164,15,2024-05-24 09:03:42,2024-05-24 10:01:42,6617
585,165,12,2024-05-24 06:26:48,2024-05-24 06:59:48,1000
586,165,19,2024-09-26 00:01:19,2024-09-26 00:50:19,5100
587,165,7,2024-12-25 06:58:47,2024-12-25 07:35:47,1024
588,165,1,2024-09-26 10:58:17,2024-09-26 11:42:17,1246
589,165,20,2024-07-28 18:44:58,2024-07-28 19:41:58,1187
590,166,8,2024-07-03 03:22:24,2024-07-03 04:08:24,2985
591,166,2,2025-03-18 15:12:45,2025-03-18 15:39:45,341
592,166,15,2024-08-18 12:29:08,2024-08-18 13:28:08,876
593,167,14,2025-03-07 21:53:53,2025-03-07 21:58:53,438
594,167,21,2024-05-19 19:19:42,2024-05-19 19:57:42,545
595,167,21,2024-10-20 08:24:34,2024-10-20 09:02:34,2758
596,167,14,2024-06-14 08:10:53,2024-06-14 09:10:53,591
597,167,13,2024-09-04 11:59:54,2024-09-04 12:59:54,533
598,168,15,2024-10-21 19:14:36,2024-10-21 19:44:36,740
599,168,7,2024-05-27 09:31:01,2024-05-27 10:20:01,2888
600,168,11,2025-04-18 07:59:00,2025-04-18 08:51:00,394
601,169,16,2025-01-10 13:56:20,2025-01-10 14:46:20,3624
602,169,3,2024-08-31 14:53:30,2024-08-31 15:10:30,839
603,169,8,2024-05-12 21:58:14,2024-05-12 22:19:14,910
604,169,1,2024-10-13 17:23:41,2024-10-13 17:48:41,1050
605,169,3,2025-01-09 02:06:53,2025-01-09 03:04:53,665
606,170,2,2025-03-17 01:20:30,2025-03-17 01:42:30,1349
607,170,5,2024-12-13 22:06:23,2024-12-13 22:26:23,6986
608,170,8,2025-04-22 15:00:45,2025-04-22 15:18:45,1996
609,171,8,2024-09-07 02:34:30,2024-09-07 02:59:30,507
610,171,22,2025-02-14 15:32:52,2025-02-14 16:26:52,3259
611,171,3,2024-10-22 19:53:44,2024-10-22 20:22:44,952
612,171,3,2024-09-12 11:49:44,2024-09-12 12:08:44,751
613,171,21,2024-06-10 14:52:31,2024-06-10 15:42:31,954
614,172,9,2024-06-11 20:18:15,2024-06-11 21:13:15,2051
615,172,2,2024-12-17 01:48:25,2024-12-17 02:36:25,2564
616,172,14,2025-01-01 03:47:28,2025-01-01 04:16:28,8836
617,173,19,2024-08-11 19:17:22,2024-08-11 20:15:22,1223
618,173,22,2024-10-25 20:46:17,2024-10-25 21:33:17,1300
619,173,11,2025-01-19 21:21:46,2025-01-19 22:12:46,5029
620,173,14,2024-12-09 14:47:41,2024-12-09 14:55:41,685
621,174,3,2024-07-12 12:24:33,2024-07-12 12:32:33,777
622,174,18,2025-04-24 02:36:55,2025-04-24 03:20:55,1791
623,174,13,2025-02-27 06:49:22,2025-02-27 07:36:22,1137
624,174,13,2024-06-27 07:12:06,2024-06-27 08:11:06,7149
625,175,18,2025-03-19 03:20:27,2025-03-19 03:28:27,9928
626,175,4,2025-04-10 15:13:06,2025-04-10 15:48:06,2512
627,175,21,2025-04-05 06:44:08,2025-04-05 07:02:08,1882
628,175,5,2024-08-16 15:55:09,2024-08-16 16:55:09,1511
629,175,11,2024-05-08 13:21:19,2024-05-08 14:11:19,2515
630,176,20,2025-01-03 06:51:21,2025-01-03 07:17:21,7083
631,176,8,2024-10-07 12:51:25,2024-10-07 13:09:25,1263
632,177,18,2024-07-27 03:34:01,2024-07-27 03:43:01,869
633,177,15,2024-12-03 01:02:16,2024-12-03 01:32:16,944
634,177,21,2025-01-25 19:24:10,2025-01-25 19:41:10,4050
635,178,9,2024-09-30 07:29:36,2024-09-30 08:10:36,1172
636,178,22,2025-03-22 08:07:45,2025-03-22 08:33:45,4448
637,178,19,2024-06-10 03:36:38,2024-06-10 04:22:38,1048
638,178,17,2024-05-26 20:18:43,2024-05-26 20:37:43,1054
639,178,5,2025-01-03 13:13:00,2025-01-03 13:34:00,1100
640,179,9,2024-09-14 20:16:26,2024-09-14 20:34:26,1357
641,179,18,2024-05-28 03:39:56,2024-05-28 04:03:56,284
642,180,19,2025-01-15 05:19:52,2025-01-15 05:41:52,1298
643,180,13,2024-07-15 21:19:30,2024-07-15 21:32:30,793
644,180,9,2025-02-07 17:08:37,2025-02-07 17:19:37,6345
645,181,12,2025-04-23 20:46:34,2025-04-23 21:08:34,7341
646,181,14,2024-07-26 00:57:09,2024-07-26 01:04:09,1023
647,182,14,2025-03-03 08:56:03,2025-03-03 09:23:03,6591
648,182,7,2024-12-12 11:00:40,2024-12-12 11:06:40,665
649,182,20,2025-01-09 02:38:37,2025-01-09 02:44:37,1298
650,182,11,2024-09-01 14:36:28,2024-09-01 15:06:28,1514
651,183,20,2024-11-04 04:30:24,2024-11-04 04:44:24,4671
652,183,17,2024-08-21 22:00:45,2024-08-21 22:59:45,705
653,183,20,2025-03-25 13:40:24,2025-03-25 14:20:24,838
654,183,6,2025-02-21 08:21:09,2025-02-21 08:28:09,1372
655,183,12,2024-07-22 05:08:14,2024-07-22 05:13:14,614
656,184,16,2024-09-09 07:15:48,2024-09-09 08:09:48,3158
657,184,18,2024-08-03 22:06:10,2024-08-03 22:41:10,620
658,184,6,2025-01-03 07:42:33,2025-01-03 08:19:33,470
659,185,13,2024-09-19 16:08:13,2024-09-19 16:48:13,3371
660,185,19,2024-09-10 15:05:45,2024-09-10 15:54:45,735
661,185,21,2025-01-27 04:48:53,2025-01-27 05:41:53,464
662,185,11,2024-12-20 13:27:15,2024-12-20 14:13:15,903
663,185,17,2025-03-08 09:02:38,2025-03-08 09:35:38,918
664,186,4,2024-05-12 04:24:12,2024-05-12 05:13:12,493
665,186,2,2024-05-05 19:17:35,2024-05-05 19:24:35,399
666,186,17,2025-03-31 20:28:42,2025-03-31 21:14:42,506
667,186,2,2024-06-30 13:07:32,2024-06-30 13:19:32,2901
668,186,7,2024-12-06 06:09:49,2024-12-06 07:09:49,509
669,187,4,2025-02-23 12:30:33,2025-02-23 13:05:33,1248
670,187,12,2024-12-20 15:58:27,2024-12-20 16:58:27,4994
671,188,8,2024-11-26 11:36:19,2024-11-26 12:24:19,813
672,188,20,2025-03-30 03:14:31,2025-03-30 03:21:31,846
673,188,21,2024-06-30 21:39:38,2024-06-30 22:27:38,903
674,188,7,2024-10-16 15:07:02,2024-10-16 15:41:02,733
675,188,12,2024-07-13 21:24:38,2024-07-13 22:21:38,4429
676,189,1,2024-08-03 04:04:11,2024-08-03 04:44:11,765
677,189,5,2024-11-20 12:16:19,2024-11-20 13:01:19,5037
678,189,5,2025-03-29 02:00:36,2025-03-29 02:32:36,839
679,190,22,2024-10-24 15:16:14,2024-10-24 15:26:14,213
680,190,19,2024-10-27 22:02:03,2024-10-27 22:22:03,1456
681,190,18,2024-10-07 15:07:21,2024-10-07 16:03:21,415
682,191,11,2024-11-18 17:44:08,2024-11-18 17:50:08,8471
683,191,16,2025-04-03 11:51:05,2025-04-03 12:00:05,2439
684,191,17,2024-08-19 09:51:17,2024-08-19 10:17:17,2540
685,191,22,2025-02-01 00:04:13,2025-02-01 00:22:13,2450
686,191,11,2024-06-15 03:51:07,2024-06-15 04:44:07,1519
687,192,11,2024-12-24 20:27:12,2024-12-24 21:27:12,891
688,192,14,2024-05-17 16:59:37,2024-05-17 17:10:37,1508
689,192,15,2024-07-21 18:27:10,2024-07-21 18:57:10,8314
690,192,10,2025-03-22 13:21:09,2025-03-22 13:37:09,1226
691,193,6,2025-03-17 03:26:43,2025-03-17 04:23:43,2040
692,193,9,2024-12-06 04:24:00,2024-12-06 04:32:00,1855
693,193,14,2024-10-07 00:07:16,2024-10-07 00:28:16,8936
694,194,2,2025-02-28 19:33:11,2025-02-28 19:58:11,383
695,194,2,2024-06-21 23:59:06,2024-06-22 00:47:06,233
696,194,12,2024-07-11 09:57:44,2024-07-11 10:46:44,2136
697,194,11,2024-12-21 11:06:09,2024-12-21 11:55:09,330
698,194,5,2024-12-07 08:10:29,2024-12-07 08:50:29,459
699,195,22,2024-08-21 22:56:47,2024-08-21 23:29:47,1211
700,195,6,2024-09-09 19:38:12,2024-09-09 20:32:12,892
701,195,5,2024-08-29 16:28:29,2024-08-29 16:51:29,5196
702,195,7,2024-11-28 22:01:20,2024-11-28 22:09:20,641
703,196,14,2024-08-28 21:33:32,2024-08-28 21:51:32,1491
704,196,9,2024-06-11 22:40:28,2024-06-11 23:26:28,6276
705,196,12,2024-05-07 02:27:59,2024-05-07 03:23:59,1794
706,197,16,2025-01-18 07:34:45,2025-01-18 07:42:45,1453
707,197,19,2024-06-13 16:30:38,2024-06-13 16:52:38,8773
708,197,12,2024-09-15 02:53:29,2024-09-15 03:44:29,944
709,197,14,2024-08-09 20:37:14,2024-08-09 21:21:14,2154
710,198,17,2024-10-12 12:12:35,2024-10-12 12:35:35,2848
711,198,3,2024-06-28 12:57:55,2024-06-28 13:06:55,574
712,199,17,2024-11-27 14:45:28,2024-11-27 15:35:28,1784
713,199,20,2024-10-28 08:11:30,2024-10-28 08:33:30,7083
714,199,19,2024-05-02 07:47:20,2024-05-02 08:18:20,1110
715,199,2,2024-11-09 02:14:29,2024-11-09 02:55:29,923
716,200,10,2025-01-07 05:44:47,2025-01-07 05:49:47,318
717,200,3,2024-10-29 00:49:56,2024-10-29 01:42:56,1182
718,201,2,2025-01-16 21:42:31,2025-01-16 21:58:31,721
719,201,19,2024-08-19 09:05:55,2024-08-19 09:54:55,908
720,201,10,2025-03-14 09:17:33,2025-03-14 09:26:33,1135
721,201,4,2024-09-14 08:48:51,2024-09-14 09:01:51,771
722,201,7,2024-12-14 02:19:27,2024-12-14 03:10:27,6829
723,202,22,2024-05-05 16:16:25,2024-05-05 17:10:25,1108
724,202,3,2024-05-07 22:25:21,2024-05-07 23:20:21,1253
725,202,6,2024-05-28 10:08:24,2024-05-28 10:19:24,6673
726,203,13,2024-08-11 23:02:50,2024-08-11 23:42:50,912
727,203,12,2024-05-22 14:32:34,2024-05-22 15:12:34,802
728,203,7,2025-02-24 17:19:32,2025-02-24 18:19:32,340
729,203,5,2024-09-20 07:45:52,2024-09-20 07:57:52,3110
730,204,16,2024-09-24 06:16:14,2024-09-24 07:14:14,719
731,204,9,2024-07-05 08:32:53,2024-07-05 09:02:53,5515
732,205,7,2024-12-03 20:07:39,2024-12-03 21:03:39,2674
733,205,4,2025-01-30 05:23:09,2025-01-30 05:40:09,2780
734,205,7,2024-10-01 07:24:47,2024-10-01 08:11:47,2393
735,205,1,2024-11-23 08:36:41,2024-11-23 08:44:41,2478
736,205,3,2024-11-18 09:40:28,2024-11-18 10:27:28,9362
737,206,18,2024-06-10 14:59:18,2024-06-10 15:17:18,456
738,206,18,2024-12-16 01:29:50,2024-12-16 02:19:50,1571
739,206,14,2025-03-06 04:55:31,2025-03-06 05:46:31,342
740,206,19,2024-10-31 06:26:22,2024-10-31 07:07:22,275
741,207,14,2024-07-22 20:20:23,2024-07-22 21:20:23,796
742,207,20,2025-01-11 05:51:32,2025-01-11 06:12:32,652
743,207,21,2024-05-23 21:03:44,2024-05-23 21:50:44,547
744,207,2,2025-04-18 03:54:46,2025-04-18 04:54:46,1081
745,207,3,2025-01-26 21:47:53,2025-01-26 22:30:53,3725
746,208,15,2024-07-19 16:28:27,2024-07-19 16:33:27,3112
747,208,20,2024-05-15 08:57:22,2024-05-15 09:57:22,561
748,209,6,2025-01-26 10:24:51,2025-01-26 11:07:51,7520
749,209,5,2024-05-13 23:27:01,2024-05-14 00:08:01,2190
750,209,9,2024-10-16 19:18:30,2024-10-16 19:55:30,822
751,210,12,2024-05-27 23:43:54,2024-05-28 00:32:54,774
752,210,19,2024-10-29 16:38:43,2024-10-29 17:21:43,1398
753,210,13,2024-05-16 20:03:34,2024-05-16 20:54:34,7564
754,211,6,2025-04-10 07:28:41,2025-04-10 08:25:41,1016
755,211,16,2024-06-04 08:32:48,2024-06-04 09:29:48,3448
756,211,17,2024-08-26 14:07:06,2024-08-26 15:06:06,669
757,212,19,2024-07-03 20:00:01,2024-07-03 20:06:01,3209
758,212,17,2024-09-27 10:26:29,2024-09-27 10:56:29,933
759,213,2,2024-10-21 01:54:59,2024-10-21 02:25:59,9507
760,213,18,2025-02-05 22:41:31,2025-02-05 22:56:31,2718
761,214,22,2024-08-30 19:59:37,2024-08-30 20:59:37,1534
762,214,18,2024-06-09 19:22:13,2024-06-09 19:48:13,185
763,215,1,2024-09-02 11:01:26,2024-09-02 11:49:26,687
764,215,12,2024-09-19 10:29:21,2024-09-19 10:46:21,581
765,215,7,2025-04-10 11:10:55,2025-04-10 11:39:55,1045
766,215,15,2025-01-05 21:24:03,2025-01-05 22:19:03,3587
767,216,14,2025-04-15 05:34:49,2025-04-15 06:07:49,955
768,216,20,2024-05-14 13:35:22,2024-05-14 13:47:22,7887
769,216,9,2024-06-17 14:21:26,2024-06-17 14:48:26,1498
770,217,1,2025-01-09 04:32:09,2025-01-09 05:13:09,1740
771,217,1,2024-10-03 09:08:34,2024-10-03 09:28:34,449
772,217,7,2025-03-24 01:57:47,2025-03-24 02:52:47,200
773,218,16,2024-10-03 15:19:54,2024-10-03 15:36:54,4420
774,218,13,2025-04-23 13:43:47,2025-04-23 14:41:47,774
775,218,15,2024-06-08 22:56:02,2024-06-08 23:18:02,735
776,219,12,2024-12-27 14:01:04,2024-12-27 14:58:04,1151
777,219,14,2024-07-10 06:40:48,2024-07-10 07:26:48,4352
778,220,1,2024-11-21 07:46:25,2024-11-21 08:18:25,1416
779,220,9,2024-10-01 13:30:55,2024-10-01 14:12:55,557
780,220,18,2024-10-19 05:59:03,2024-10-19 06:50:03,5349
781,220,4,2024-10-20 08:58:08,2024-10-20 09:30:08,814
782,221,17,2024-11-07 06:14:57,2024-11-07 06:59:57,9655
783,221,8,2024-09-21 09:28:28,2024-09-21 09:58:28,2658
784,221,5,2025-04-02 17:24:18,2025-04-02 17:54:18,2025
785,222,19,2024-07-27 07:00:45,2024-07-27 07:28:45,2153
786,222,2,2025-01-10 10:52:16,2025-01-10 11:10:16,407
787,223,4,2024-10-16 23:01:24,2024-10-16 23:40:24,1374
788,223,18,2024-07-16 08:40:33,2024-07-16 09:18:33,1033
789,223,1,2024-06-14 04:46:02,2024-06-14 05:01:02,1707
790,223,8,2025-02-16 16:08:13,2025-02-16 16:20:13,9435
791,224,1,2024-06-29 03:42:08,2024-06-29 04:08:08,6871
792,224,19,2025-02-17 23:22:17,2025-02-18 00:17:17,2002
793,224,9,2025-04-23 19:38:52,2025-04-23 19:54:52,1247
794,225,2,2024-07-02 21:35:54,2024-07-02 22:18:54,1008
795,225,2,2024-11-12 10:38:32,2024-11-12 11:06:32,551
796,225,4,2024-07-11 20:29:48,2024-07-11 21:26:48,4239
797,225,6,2025-01-05 12:40:10,2025-01-05 13:33:10,706
798,225,3,2024-05-01 02:47:21,2024-05-01 03:40:21,1160
799,226,10,2025-04-26 06:51:03,2025-04-26 07:45:03,371
800,226,21,2024-08-13 01:28:24,2024-08-13 02:20:24,775
801,226,19,2024-10-17 18:08:07,2024-10-17 19:05:07,850
802,226,21,2024-12-07 21:06:53,2024-12-07 21:39:53,3409
803,227,20,2025-01-08 23:37:44,2025-01-09 00:08:44,1460
804,227,6,2024-11-27 00:56:29,2024-11-27 01:31:29,1604
805,227,15,2024-09-17 02:24:41,2024-09-17 03:15:41,715
